Name,Category,EarliestLicDate,Expires,FullAddress,Neighbourhood,LAT,LONG,gislink,IssuedYear,ExpiredYear
LORD MICHIGAN APTS,Non-transient Accomodation,20120110,20221231,"235 MICHIGAN ST
VICTORIA BC  V8V 1R4",James Bay,48.41935891,-123.3787378,2122005,2012,2022
LORD SIMCOE,Non-transient Accomodation,20121130,20221231,"450 SIMCOE ST
VICTORIA BC  V8V 1L4",James Bay,48.41627113,-123.374815,2136054,2012,2022
LOUIE FAMILY HOLDING CO LTD,Non-transient Accomodation,20121220,20221231,"501 NIAGARA ST
VICTORIA BC  V8V 1H2",James Bay,48.41358772,-123.3754738,2152001,2012,2022
"LUCKHURST, BRITT-MARIE",Non-transient Accomodation,20120104,20221231,"146 CLARENCE ST
VICTORIA BC  V8V 2J2",James Bay,48.41439576,-123.3728889,2150005,2012,2022
MANDALAY VENTURES LTD,Non-transient Accomodation,20120124,20221231,"166 MEDANA ST
VICTORIA BC  V8V 2H5",James Bay,48.41507069,-123.3735678,2151002,2012,2022
"MANNSFELDNER, RAIMUND
MANNSFELDNER, ELSE",Non-transient Accomodation,20130114,20221231,"136 SOUTH TURNER ST
VICTORIA BC  V8V 2J8",James Bay,48.4135123,-123.3722323,2149054,2013,2022
MARIFIELD PARK EAST,Non-transient Accomodation,20120110,20221231,"566 SIMCOE ST
VICTORIA BC  V8V 1L9",James Bay,48.4148809,-123.3713082,2147012,2012,2022
MARIFIELD PARK WEST,Non-transient Accomodation,20120110,20221231,"562 SIMCOE ST
VICTORIA BC  V8V 1L8",James Bay,48.4149723,-123.3718691,2147008,2012,2022
"MCDERMOTT, LEE",Non-transient Accomodation,20220623,20221231,"607-646 MICHIGAN ST
VICTORIA   V8V 0B7",James Bay,48.41755632,-123.3678786,029-435-617,2022,2022
MICHIGAN COURT,Non-transient Accomodation,20120302,20221231,"323 MICHIGAN ST
VICTORIA BC  V8V 1R6",James Bay,48.41815321,-123.3768054,2136032,2012,2022
"MIFSUD, CAROL",Non-transient Accomodation,20220211,20221231,"1705-620 TORONTO ST
VICTORIA BC  V8V 1P7",James Bay,48.41615741,-123.3676897,024-197-513,2022,2022
MILE 0 MANOR,Non-transient Accomodation,20120113,20221231,"10 DOUGLAS ST
VICTORIA BC  V8V 2N6",James Bay,48.40892714,-123.3696276,2158008,2012,2022
"MONROE-GONIN, JESSICA I
GONIN, RENE D",Non-transient Accomodation,20120104,20221231,"271 MICHIGAN ST
VICTORIA BC  V8V 1R4",James Bay,48.41905584,-123.3780827,2122041,2012,2022
"MORRIS, MICHAEL
MORRIS, DIANA B",Non-transient Accomodation,20121220,20221231,"49 SAN JOSE AVE
VICTORIA BC  V8V 2C1",James Bay,48.41470111,-123.379991,2129068,2012,2022
NACEL PROPERTIES LTD,Non-transient Accomodation,20120104,20221231,"128 CROFT ST
VICTORIA BC  V8V 2E6",James Bay,48.41551019,-123.3768024,2132004,2012,2022
OCEAN VILLA,Non-transient Accomodation,20220513,20221231,"20 OLYMPIA AVE
VICTORIA BC  V8V 2N4",James Bay,48.40944667,-123.3711031,2157006,2022,2022
"OSBORNE, GORDON D",Non-transient Accomodation,20121211,20221231,"121 MENZIES ST
VICTORIA BC  V8V 2G4",James Bay,48.41422331,-123.3748309,2151016,2012,2022
"PALLETT, JOHN L",Non-transient Accomodation,20121224,20221231,"50 GOVERNMENT ST
VICTORIA BC  V8V 2K3",James Bay,48.41157541,-123.3728919,2154007,2012,2022
"PANKOWSKI, KATHRYN",Non-transient Accomodation,20121220,20221231,"508 DALLAS RD
VICTORIA BC  V8V 1B2",James Bay,48.41202694,-123.377008,2153016,2012,2022
PARKLYON APARTMENTS,Non-transient Accomodation,20200311,20221231,"110 DOUGLAS ST
VICTORIA BC  V8V 2N9",James Bay,48.41107682,-123.368986,2161008,2020,2022
PREMIERE SUITES VICTORIA,Non-transient Accomodation,20180404,20221231,"304-21 ERIE ST
VICTORIA BC  V8V 5A8",James Bay,48.42155075,-123.3841276,025-851-942,2018,2022
PREMIERE SUITES VICTORIA,Non-transient Accomodation,20180404,20221231,"PH 11-21 ERIE ST
VICTORIA BC  V8V 5A8",James Bay,48.42155075,-123.3841276,027-499-111,2018,2022
PREMIERE SUITES VICTORIA,Non-transient Accomodation,20181108,20221231,"401-646 MICHIGAN ST
VICTORIA   V8V 0B7",James Bay,48.41755632,-123.3678786,029-435-463,2018,2022
"RADOS, BRIAN J",Non-transient Accomodation,20121220,20221231,"268 ONTARIO ST
VICTORIA BC  V8V 1N2",James Bay,48.41879082,-123.3783923,2122011,2012,2022
"RAWLING, JAMES H
HILLIARD, JENNIFER S",Non-transient Accomodation,20120112,20221231,"350 SYLVIA ST
VICTORIA BC  V8V 1C6",James Bay,48.41438056,-123.3799601,V01291051,2012,2022
RECOVERY WORKS,Non-transient Accomodation,20190917,20211231,"647 NIAGARA ST
VICTORIA BC  V8V 1J1",James Bay,48.41115088,-123.3705487,2159009,2019,2021
ROBERT LESLIE PLACE NOMINEE LTD,Non-transient Accomodation,20220113,20221231,"500 RITHET ST
VICTORIA BC  V8V 1E3",James Bay,48.41299526,-123.3757918,2152064,2022,2022
"ROER, FREDA A
BOORMAN, OLIVE G",Non-transient Accomodation,20120125,20221231,"331 NIAGARA ST
VICTORIA BC  V8V 1G7",James Bay,48.41524489,-123.3790654,2129003,2012,2022
"ROGERS, IAN A",Non-transient Accomodation,20120117,20221231,"228 DOUGLAS ST
VICTORIA BC  V8V 2P2",James Bay,48.41344198,-123.3675807,2163107,2012,2022
ROSEBERRY HOUSE,Non-transient Accomodation,20120110,20221231,"573 MICHIGAN ST
VICTORIA BC  V8V 1S7",James Bay,48.41688722,-123.3697178,2146022,2012,2022
"RYAN, JANETTE",Non-transient Accomodation,20220812,20221231,"221 ST LAWRENCE ST
VICTORIA BC  V8V 1Y2",James Bay,48.4209296,-123.3818732,2111022,2022,2022
SAGE2008 PROPERTIES LTD,Non-transient Accomodation,20201125,20221231,"14 BOYD ST
VICTORIA BC  V8V 2C6",James Bay,48.41369406,-123.3794955,2129077,2020,2022
"SAUNDERS, RONALD G",Non-transient Accomodation,20120117,20191231,"214 GOVERNMENT ST
VICTORIA BC  V8V 2K9",James Bay,48.41421327,-123.3704302,2147034,2012,2019
"SAWYER, TOM",Non-transient Accomodation,20160114,20221231,"24 GOVERNMENT ST
VICTORIA BC  V8V 2K3",James Bay,48.4110279,-123.3734882,2154012,2016,2022
SEA CLIFF VILLAS,Non-transient Accomodation,20120117,20221231,"636 DALLAS RD
VICTORIA BC  V8V 1B5",James Bay,48.40971204,-123.3721043,2156012,2012,2022
SEA IT ALL,Non-transient Accomodation,20190807,20201231,"306 DALLAS RD
VICTORIA BC  V8V 1A7",James Bay,48.41427763,-123.3817727,026-735-202,2019,2020
SEA IT ALL WEST,Non-transient Accomodation,20190807,20211231,"7 OSWEGO ST
VICTORIA BC  V8V 2A7",James Bay,48.41427763,-123.3817727,026-735-211,2019,2021
SEAPORT APARTMENTS LTD,Non-transient Accomodation,20120117,20221231,"200 DALLAS RD
VICTORIA BC  V8V 1A4",James Bay,48.41619729,-123.3835771,2125003,2012,2022
SEAVIEW TOWERS,Non-transient Accomodation,20200130,20221231,"450 DALLAS RD
VICTORIA BC  V8V 1B1",James Bay,48.41242428,-123.3777032,2130017,2020,2022
SIERRA VILLA,Non-transient Accomodation,20120110,20221231,"547 NIAGARA ST
VICTORIA BC  V8V 1H2",James Bay,48.41264217,-123.3739662,2152005,2012,2022
"SILMAN, JOHN
SNOZYK, TRISH",Non-transient Accomodation,20210322,20221231,"54 SOUTH TURNER ST
VICTORIA BC  V8V 2J7",James Bay,48.41236868,-123.3734753,2152009,2021,2022
SOUTH DRIVE HOLDINGS LTD,Non-transient Accomodation,20131101,20221231,"27 OLYMPIA AVE
VICTORIA BC  V8V 2N3",James Bay,48.40972354,-123.3701389,2158037,2013,2022
"SPENCER, GRAHAM
BESTER, CHARLOTTE",Non-transient Accomodation,20211102,20221231,"302-530 MICHIGAN ST
VICTORIA BC  V8V 0G2",James Bay,48.41727902,-123.3712565,031-472-419,2021,2022
"SURFSIDE HOLDINGS LTD
KIRKCAULDY APARTMENTS",Non-transient Accomodation,20120104,20221231,"575 MARIFIELD AVE
VICTORIA BC  V8V 1N3",James Bay,48.4147097,-123.3705721,2147028,2012,2022
"SWERHONE, ELISE
LOWER, ROBERT",Non-transient Accomodation,20220506,20221231,"705-620 TORONTO ST
VICTORIA BC  V8V 1P7",James Bay,48.41615741,-123.3676897,024-196-614,2022,2022
SWIFTSURE APTS,Non-transient Accomodation,20120116,20221231,"540 RITHET ST
VICTORIA BC  V8V 1E2",James Bay,48.41251437,-123.374763,2152017,2012,2022
TAPESTRY AT VICTORIA HARBOUR,Non-transient Accomodation,20220706,20221231,"777 BELLEVILLE ST
VICTORIA BC  V8W 0G1",James Bay,48.41975138,-123.3650842,V00551012,2022,2022
THE CEDARWOOD,Non-transient Accomodation,20120127,20221231,"420 SUPERIOR ST
VICTORIA BC  V8V 1T6",James Bay,48.41943798,-123.3752295,2138021,2012,2022
THE JAMES AT HARBOUR TOWERS,Non-transient Accomodation,20201022,20221231,"345 QUEBEC ST
VICTORIA BC  V8V 1W4",James Bay,48.4211087,-123.3758096,2118001,2020,2022
THE LEPRECHAUN,Non-transient Accomodation,20150914,20221231,"325 MICHIGAN ST
VICTORIA BC  V8V 1R6",James Bay,48.41824913,-123.3762056,2136034,2015,2022
THE Q APARTMENT,Non-transient Accomodation,20140226,20221231,"655 DOUGLAS ST
VICTORIA BC  NCA",James Bay,48.41950671,-123.36553,1055002,2014,2022
"THE REEF
CRAWFORD, BRETT L",Non-transient Accomodation,20140909,20221231,"502-21 ERIE ST
VICTORIA BC  V8V 5A8",James Bay,48.42155075,-123.3841276,025-852-345,2014,2022
"TOOR, KAMAL
TOOR, SATINDER",Non-transient Accomodation,20120117,20221231,"343 SIMCOE ST
VICTORIA BC  V8V 1K9",James Bay,48.41669698,-123.377312,2135019,2012,2022
TORONTO APARTMENTS,Non-transient Accomodation,20120104,20221231,"504 TORONTO ST
VICTORIA BC  NCA",James Bay,48.41557646,-123.3734598,2143017,2012,2022
TRIPLE TIERED TOWNHOUSE,Non-transient Accomodation,20181205,20221231,"8-675 SUPERIOR ST
VICTORIA BC  V8V 1V1",James Bay,48.41812175,-123.3662753,027-941-523,2018,2022
VALENCIA APARTMENTS,Non-transient Accomodation,20210916,20221231,"660 NIAGARA ST
VICTORIA BC  V8V 1J2",James Bay,48.41137393,-123.3696946,2161010,2021,2022
VE INVESTMENTS LIMITED PARTNERSHIP,Non-transient Accomodation,20200121,20221231,"430 MICHIGAN ST
VICTORIA BC  V8V 1R5",James Bay,48.41776572,-123.3736101,2137021,2020,2022
VICTORIA ROYAL VACATIONS INC,Non-transient Accomodation,20190409,20221231,"602-646 MICHIGAN ST
VICTORIA   V8V 0B7",James Bay,48.41755632,-123.3678786,029-435-561,2019,2022
VILLA NATALIE,Non-transient Accomodation,20150416,20221231,"340 ST JAMES ST
VICTORIA BC  V8V 1J8",James Bay,48.41641012,-123.3774813,2135012,2015,2022
VILLA SUPERIOR,Non-transient Accomodation,20120106,20221231,"455 SUPERIOR ST
VICTORIA BC  V8V 1T5",James Bay,48.41843408,-123.3743216,2137008,2012,2022
VILLAGE GREEN APARTMENTS,Non-transient Accomodation,20150826,20221231,"111 CROFT ST
VICTORIA BC  NCA",James Bay,48.41458827,-123.3760411,2131003,2015,2022
"WALKER, BRUCE A
ELMAN, MARLENE R",Non-transient Accomodation,20121128,20221231,"1-117 MEDANA ST
VICTORIA BC  V8V 2H6",James Bay,48.41385504,-123.3740614,2150017,2012,2022
WANNING CUI,Non-transient Accomodation,20201210,20221231,"634 SIMCOE ST
VICTORIA BC  V8V 1M5",James Bay,48.41317092,-123.3688177,2163113,2020,2022
WEYBRIDGE MANOR,Non-transient Accomodation,20121128,20221231,"160 GOVERNMENT ST
VICTORIA BC  V8V 2K7",James Bay,48.41351519,-123.3709424,2148002,2012,2022
"WILLIS, PETER C",Non-transient Accomodation,20120110,20221231,"646 SIMCOE ST
VICTORIA BC  V8V 1M5",James Bay,48.41303929,-123.3684389,2163111,2012,2022
WING LEE HOLDINGS LTD.,Non-transient Accomodation,20220225,20221231,"418 MICHIGAN ST
VICTORIA BC  V8V 1R5",James Bay,48.41789115,-123.3742026,2137022,2022,2022
WINSTON APARTMENTS,Non-transient Accomodation,20200914,20221231,"226 MICHIGAN ST
VICTORIA BC  V8V 1R3",James Bay,48.42016667,-123.3790719,2121025,2020,2022
"WU, KAM H",Non-transient Accomodation,20121121,20221231,"153 MENZIES ST
VICTORIA BC  V8V 2G4",James Bay,48.41511339,-123.3739395,2151001,2012,2022
"YEWCHUK, PAUL",Non-transient Accomodation,20121205,20221231,"603 SUPERIOR ST
VICTORIA BC  V8V 1V1",James Bay,48.41806396,-123.3684904,2168001,2012,2022
YORK MANOR,Non-transient Accomodation,20120110,20221231,"121 RENDALL ST
VICTORIA BC  V8V 2E4",James Bay,48.41556487,-123.3774278,2132045,2012,2022
INDIGO PARK CANADA INC,Parking,20180130,20221231,"430 MENZIES ST
VICTORIA BC  V8V 2H4",James Bay,48.418786,-123.3727975,V01381028,2018,2022
INDIGO PARK CANADA INC,Parking,20180130,20221231,"563 SUPERIOR ST
VICTORIA BC  V8V 0C5",James Bay,48.41769514,-123.3692629,V01421036,2018,2022
INDIGO PARK CANADA INC,Parking,20180130,20221231,"617 GOVERNMENT ST
VICTORIA BC  V8V 4W6",James Bay,48.41886327,-123.3677862,2169010,2018,2022
INDIGO PARK CANADA INC,Parking,20180130,20221231,"660 SUPERIOR ST
VICTORIA BC  V8V 1V2",James Bay,48.41874619,-123.3667285,2169007,2018,2022
ROBBINS PARKING SERVICE LTD,Parking,20120112,20221231,"93 DALLAS RD
VICTORIA BC  V8V 1A1",James Bay,48.41582806,-123.3890669,2106034,2012,2022
ROBBINS PARKING SERVICE LTD,Parking,20120112,20221231,"205 DALLAS RD
VICTORIA BC  V8V 1A1",James Bay,48.41582806,-123.3890669,2106034,2012,2022
U PARK ENTERPRISES LTD,Parking,20120112,20221231,"205 QUEBEC ST
VICTORIA BC  NCA",James Bay,48.42202795,-123.3777756,2119001,2012,2022
ALI KAY HOLISTIC,Personal Services,20120117,20221231,"202-239 MENZIES ST
VICTORIA BC  V8V 2G6",James Bay,48.41627911,-123.3729447,2143021,2012,2022
BLUE STRENGTH FITNESS,Personal Services,20160426,20221231,"205 SIMCOE ST
VICTORIA BC  V8V 1K6",James Bay,48.41863654,-123.3813667,2124001,2016,2022
CASCADIA MARTIAL ARTS VICTORIA,Personal Services,20151217,20221231,"1C-435 SIMCOE ST
VICTORIA BC  V8V 4T3",James Bay,48.41539214,-123.3752164,2131001,2015,2022
DRAGONFLIES ESTHETICS,Personal Services,20210824,20211231,"209 MENZIES ST
VICTORIA BC  V8V 2G6",James Bay,48.41557646,-123.3734598,2143017,2021,2021
HOTEL GRAND PACIFIC,Personal Services,20130110,20221231,"1-463 BELLEVILLE ST
VICTORIA BC  V8V 1X3",James Bay,48.42068784,-123.3723275,2140003,2013,2022
KAZEN HAIR SALON JAMES BAY,Personal Services,20180928,20221231,"105-230 MENZIES ST
VICTORIA BC  V8V 2G7",James Bay,48.41585754,-123.3741338,2136053,2018,2022
KIM KLINGER RMT,Personal Services,20141007,20221231,"201-239 MENZIES ST
VICTORIA BC  V8V 2G6",James Bay,48.41627911,-123.3729447,2143021,2014,2022
LAB HEALTH,Personal Services,20170329,20221231,"100A-230 MENZIES ST
VICTORIA BC  V8V 2G7",James Bay,48.41585754,-123.3741338,2136053,2017,2022
LIFELABS BC LP,Personal Services,20121211,20221231,"210-547 MICHIGAN ST
VICTORIA BC  V8V 1S5",James Bay,48.41675229,-123.3713071,2144029,2012,2022
MELISSA HAWBOLDT TCM,Personal Services,20180914,20221231,"202-239 MENZIES ST
VICTORIA BC  V8V 2G6",James Bay,48.41627911,-123.3729447,2143021,2018,2022
NICOLE & CO HAIR DESIGN,Personal Services,20121128,20221231,"463 BELLEVILLE ST
VICTORIA BC  V8V 1X3",James Bay,48.42068784,-123.3723275,2140003,2012,2022
NIVALI SKIN & LASER CLINIC LTD,Personal Services,20170220,20221231,"463 BELLEVILLE ST
VICTORIA BC  V8V 1X3",James Bay,48.42068784,-123.3723275,2140003,2017,2022
NO CAP BARBERS LTD,Personal Services,20200630,20211231,"2B-601 SUPERIOR ST
VICTORIA BC  V8V 1V1",James Bay,48.41806396,-123.3684904,2168001,2020,2021
ONE YOGA VICTORIA LTD,Personal Services,20140212,20221231,"201-239 MENZIES ST
VICTORIA BC  V8V 2G6",James Bay,48.41627911,-123.3729447,2143021,2014,2022
OXFORD HOUSE OF HAIR DESIGN,Personal Services,20121220,20221231,"503 NIAGARA ST
VICTORIA BC  V8V 1H2",James Bay,48.41358772,-123.3754738,2152001,2012,2022
PARK'S MBA TAEKWONDO,Personal Services,20220331,20221231,"1C-435 SIMCOE ST
VICTORIA BC  V8V 4T3",James Bay,48.41539214,-123.3752164,2131001,2022,2022
SARAH HOVEY BCST,Personal Services,20121220,20221231,"202-239 MENZIES ST
VICTORIA BC  V8V 2G6",James Bay,48.41627911,-123.3729447,2143021,2012,2022
SERENITY HOME CARE,Personal Services,20120117,20221231,"2-435 SIMCOE ST
VICTORIA BC  V8V 4T4",James Bay,48.41539214,-123.3752164,2131001,2012,2022
SIGMA 2 SALON,Personal Services,20121106,20221231,"6A-60 DALLAS RD
VICTORIA BC  V8V 1A2",James Bay,48.42039843,-123.3852218,025-521-560,2012,2022
THE BLUE ROOM - SALON AND GALLERY,Personal Services,20180215,20221231,"201 MENZIES ST
VICTORIA BC  V8V 2G6",James Bay,48.41557646,-123.3734598,2143017,2018,2022
THE JAMES BAY BABERSHOP,Personal Services,20220404,20221231,"13-230 MENZIES ST
VICTORIA BC  V8V 2G7",James Bay,48.41585754,-123.3741338,2136053,2022,2022
WAYFINDER FAMILY COUNSELLING AND SUPPORT,Personal Services,20220413,20221231,"202-239 MENZIES ST
VICTORIA BC  V8V 2G6",James Bay,48.41627911,-123.3729447,2143021,2022,2022
3093532 NOVA SCOTIA LIMITED,Professional,20201120,20221231,"21-21 DALLAS RD
VICTORIA BC  V8V 4Z9",James Bay,48.42246056,-123.3850345,024-859-931,2020,2022
ALAN LOWE ARCHITECT INC,Professional,20120105,20221231,"118-21 ERIE ST
VICTORIA BC  V8V 5A8",James Bay,48.42155075,-123.3841276,025-851-888,2012,2022
ALLEN & KRAUEL INC,Professional,20120117,20221231,"220-19 DALLAS RD
VICTORIA BC  V8V 5A6",James Bay,48.42246056,-123.3850345,025-682-598,2012,2022
BLUEWATER DEVELOPMENTS LTD,Professional,20140508,20221231,"207 MENZIES ST
VICTORIA BC  V8V 2G6",James Bay,48.41557646,-123.3734598,2143017,2014,2022
"BODNAR, MARK",Professional,20140904,20221231,"208-547 MICHIGAN ST
VICTORIA BC  V8V 1S5",James Bay,48.41675229,-123.3713071,2144029,2014,2022
CAPITAL PARK DENTAL,Professional,20201009,20221231,"110-525 SUPERIOR ST
VICTORIA BC  V8V 1T7",James Bay,48.41769535,-123.3709078,V01421038,2020,2022
CONSIDINE & COMPANY,Professional,20120117,20221231,"30 DALLAS RD
VICTORIA BC  V8V 0A2",James Bay,48.42155075,-123.3841276,025-851-900,2012,2022
CO-OP COMMUNITY HEALTH CENTRE AT JAMES BAY,Professional,20121220,20221231,"547 MICHIGAN ST
VICTORIA BC  V8V 1S5",James Bay,48.41675229,-123.3713071,2144029,2012,2022
COPPER MOUNTAIN CENTRE FOR CHINESE MEDICINE,Professional,20190307,20221231,"202-239 MENZIES ST
VICTORIA BC  V8V 2G6",James Bay,48.41627911,-123.3729447,2143021,2019,2022
COPPER MOUNTAIN CENTRE FOR TRADITIONAL CHINESE  MEDICINE,Professional,20190806,20221231,"202-239 MENZIES ST
VICTORIA BC  V8V 2G6",James Bay,48.41627911,-123.3729447,2143021,2019,2022
COPPER MOUNTAIN CENTRE MELANIE BRANTON RMT,Professional,20220620,20221231,"202-239 MENZIES ST
VICTORIA BC  V8V 2G6",James Bay,48.41627911,-123.3729447,2143021,2022,2022
DR JENNIFER SERINK INC,Professional,20120827,20221231,"106-230 MENZIES ST
VICTORIA BC  V8V 2G7",James Bay,48.41585754,-123.3741338,2136053,2012,2022
ESSENTIAL HEALTH CENTRE,Professional,20170104,20221231,"208-547 MICHIGAN ST
VICTORIA BC  V8V 1S5",James Bay,48.41675229,-123.3713071,2144029,2017,2022
FOCUS ON DENTAL HYGIENE,Professional,20130111,20221231,"141 MENZIES ST
VICTORIA BC  V8V 2G4",James Bay,48.41511339,-123.3739395,2151001,2013,2022
FOREST MEDICINE,Professional,20180619,20191231,"202-239 MENZIES ST
VICTORIA BC  V8V 2G6",James Bay,48.41627911,-123.3729447,2143021,2018,2019
"GIBBONS, LIZ",Professional,20220603,20221231,"406 SIMCOE ST
VICTORIA BC  V8V 1L1",James Bay,48.41697572,-123.3761864,2136093,2022,2022
GLOTMAN SIMPSON CONSULTING ENG,Professional,20210927,20221231,"101-19 DALLAS RD
VICTORIA BC  V8V 5A6",James Bay,48.42246056,-123.3850345,025-037-366,2021,2022
HURON CLINIC,Professional,20190104,20221231,"230-21 DALLAS RD
VICTORIA BC  V8V 4Z9",James Bay,48.42246056,-123.3850345,025-682-628,2019,2022
IN BLOOM COUNSELLING INC.,Professional,20190327,20191231,"21-21 DALLAS RD
VICTORIA BC  V8V 4Z9",James Bay,48.42246056,-123.3850345,024-859-931,2019,2019
JAMES BAY DENTAL,Professional,20220414,20221231,"102-225 MENZIES ST
VICTORIA BC  V8V 2G6",James Bay,48.41589263,-123.3731549,027-255-409,2022,2022
JAMES BAY VETERINARY CLINIC LTD,Professional,20140904,20221231,"239 MENZIES ST
VICTORIA BC  V8V 2G6",James Bay,48.41627911,-123.3729447,2143021,2014,2022
JENNA PETERS PHYSIOTHERAPY,Professional,20210111,20221231,"555 SUPERIOR ST
VICTORIA BC  V8V 1T7",James Bay,48.41769535,-123.3709078,V01421038,2021,2022
KELLIHER & TURNER,Professional,20161206,20221231,"16-21 DALLAS RD
VICTORIA BC  V8V 4Z9",James Bay,48.42246056,-123.3850345,024-860-115,2016,2022
KIERYN MURPHY REGISTERED MASSAGE THERAPIST,Professional,20200417,20221231,"555 SUPERIOR ST
VICTORIA BC  V8V 1T7",James Bay,48.41769535,-123.3709078,V01421038,2020,2022
LABHEALTH,Professional,20210419,20221231,"601 SUPERIOR ST
VICTORIA BC  V8V 1V1",James Bay,48.41806396,-123.3684904,2168001,2021,2022
"LAMB, DR DOUGLAS H",Professional,20120106,20221231,"101-230 MENZIES ST
VICTORIA BC  V8V 2G7",James Bay,48.41585754,-123.3741338,2136053,2012,2022
MACISAAC &  COMPANY,Professional,20130703,20221231,"115-19 DALLAS RD
VICTORIA BC  V8V 5A6",James Bay,48.42246056,-123.3850345,025-682-512,2013,2022
MACISAAC & COMPANY,Professional,20121130,20221231,"115-19 DALLAS RD
VICTORIA BC  V8V 5A6",James Bay,48.42246056,-123.3850345,025-682-512,2012,2022
"NOWAK, ALISON",Professional,20210106,20211231,"239 MENZIES ST
VICTORIA BC  V8V 2G6",James Bay,48.41627911,-123.3729447,2143021,2021,2021
ONENESS HEALTH COLLECTIVE,Professional,20161221,20221231,"201-239 MENZIES ST
VICTORIA BC  V8V 2G6",James Bay,48.41627911,-123.3729447,2143021,2016,2022
PEARLMAN & LINDHOLM,Professional,20120201,20221231,"201-19 DALLAS RD
VICTORIA BC  V8V 5A6",James Bay,48.42246056,-123.3850345,2101329,2012,2022
PEARLMAN LINDHOLM,Professional,20170329,20221231,"201-19 DALLAS RD
VICTORIA BC  V8V 5A6",James Bay,48.42246056,-123.3850345,025-419-501,2017,2022
TALL TREE INTEGRATED HEALTH CENTER,Professional,20200526,20221231,"555 SUPERIOR ST
VICTORIA BC  V8V 1T7",James Bay,48.41769535,-123.3709078,V01421038,2020,2022
TALL TREE INTEGRATED HEALTH CENTRE,Professional,20200401,20221231,"555 SUPERIOR ST
VICTORIA BC  V8V 1T7",James Bay,48.41769535,-123.3709078,V01421038,2020,2022
TELUS HEALTH MYCARE,Professional,20201027,20221231,"101-557 SUPERIOR ST
VICTORIA BC  V8V 0E4",James Bay,48.41769535,-123.3709078,V01421038,2020,2022
VANCOUVER ISLAND VETERINARY SURGERY LTD,Professional,20130719,20221231,"152 DALLAS RD
VICTORIA BC  V8V 1A3",James Bay,48.41627959,-123.384552,2107015,2013,2022
"YEE-CHAN, KEVIN",Professional,20220225,20221231,"202-239 MENZIES ST
VICTORIA BC  V8V 2G6",James Bay,48.41627911,-123.3729447,2143021,2022,2022
"GAMMON, ELAINE
GAMMON, JUSTIN",Rentals,20180831,20181231,"24 LEWIS ST
VICTORIA BC  V8V 2E8",James Bay,48.41313627,-123.3778546,2130032,2018,2018
JAMES BAY ATHLETIC ASSOC,Rentals,20121220,20221231,"205 SIMCOE ST
VICTORIA BC  V8V 1K6",James Bay,48.41863654,-123.3813667,2124001,2012,2022
OSWEGO VIDEO,Rentals,20120110,20221231,"300 BECKLEY AVE
VICTORIA BC  V8V 1J5",James Bay,48.41633253,-123.3795326,2134014,2012,2022
POLISH ASSOCIATION WHITE EAGLE HALL,Rentals,20120106,20221231,"90 DOCK ST
VICTORIA BC  V8V 2A1",James Bay,48.41685086,-123.3826394,2125002,2012,2022
THE PEDALER,Rentals,20140318,20221231,"321 BELLEVILLE ST
VICTORIA BC  V8V 1X2",James Bay,48.42155872,-123.3752456,2117020,2014,2022
VICTORIA BIKE RENTALS AND TOURS,Rentals,20161229,20221231,"423-200 DALLAS RD
VICTORIA BC  V8V 1A4",James Bay,48.41619729,-123.3835771,2125003,2016,2022
VICTORIA EDELWEISS CLUB,Rentals,20121220,20221231,"108 NIAGARA ST
VICTORIA BC  V8V 1E9",James Bay,48.41830215,-123.384268,2108019,2012,2022
